id_accs,id_prop
0012A000023XlWaQAK,a0I2A00000XQICUUA5
0012A000023XlWaQAK,a0I2A00000XuRkfUAF
0012A000023XlWaQAK,a0I2A00000XQITdUAP
0012A000023XlWaQAK,a0I2A00000XQHKsUAP
0012A000023XlWaQAK,a0I2A00000XQbF4UAL
0012A000023XlWaQAK,a0I2A00000XQIv5UAH
0012A000023XlWaQAK,a0I2A00000XuPG7UAN
0012A000023XlWaQAK,a0I2A00000XQKYRUA5
0012A000023XlWaQAK,a0I2A00000XuRzkUAF
0012A000023XlWaQAK,a0I2A00000YIexjUAD
0012A000023XlWaQAK,a0I2A00000XwKh5UAF
0012A000023XlWaQAK,a0I2A00000XwZaxUAF
0012A000023XlWaQAK,a0I2A00000XQHl9UAH
0012A000023XlWaQAK,a0I2A00000XQMB6UAP
0012A000023XlWaQAK,a0I2A00000XwQDuUAN
0012A000023XlWaQAK,a0I2A00000XuRzDUAV
0012A000023XlWaQAK,a0I2A00000XQGr3UAH
0012A000023XlWaQAK,a0I2A00000XQiyeUAD
0012A000023XlWaQAK,a0I2A00000XQLOuUAP
0012A000023XlWaQAK,a0I2A00000XQJB7UAP
0012A000023XlWaQAK,a0I2A00000Y6fJ1UAJ
0012A000023XlWaQAK,a0I2A00000XQHvOUAX
0012A000023XlWaQAK,a0I2A00000XQGtaUAH
0012A000023XlWaQAK,a0I2A00000XQM5kUAH
0012A000023XlWaQAK,a0I2A00000XuXvfUAF
0012A000023XlWaQAK,a0I2A00000XQizjUAD
0012A000023XlWaQAK,a0I2A00000XuRj2UAF
0012A000023XlWaQAK,a0I2A00000XuHmKUAV
0012A000023XlWaQAK,a0I2A00000XQGTwUAP
0012A000023XlWaQAK,a0I2A00000XQLc2UAH
0012A000023Y4bYQAS,a0I2A00000XQI35UAH
0012A000023Y4bYQAS,a0I2A00000XQRIHUA5
0012A000023Y4bYQAS,a0I2A00000XQIG3UAP
0012A000023Y4bYQAS,a0I2A00000XQHtuUAH
0012A000023Y4bYQAS,a0I2A00000XQJ8zUAH
0012A000023Y4bYQAS,a0I2A00000XuS07UAF
0012A000023Y4bYQAS,a0I2A00000XQKJaUAP
0012A000023Y4bYQAS,a0I2A00000Y7POaUAN
0012A000023Y4bYQAS,a0I2A00000XQLbDUAX
0012A000023Y4bYQAS,a0I2A00000XwHaxUAF
0012A000023Y4bYQAS,a0I2A00000XQLVyUAP
0012A000023Y4bYQAS,a0I2A00000YH87AUAT
0012A000023Y4bYQAS,a0I2A00000XQHbyUAH
0012A000023Y4bYQAS,a0I2A00000XQJHlUAP
0012A000023Y4bYQAS,a0I2A00000XQHSWUA5
0012A000023Y4bYQAS,a0I2A00000XQJ6nUAH
0012A000023Y4bYQAS,a0I2A00000XQK1uUAH
0012A000023Y4bYQAS,a0I2A00000XQJwAUAX
0012A000023Y4bYQAS,a0I2A00000XQLTxUAP
0012A000023Y4bYQAS,a0I2A00000XQKynUAH
0012A000023Y4bYQAS,a0I2A00000XQLuRUAX
0012A000023Y4bYQAS,a0I2A00000XuDHyUAN
0012A000023Y4bYQAS,a0I2A00000XQJFOUA5
0012A000023Y4bYQAS,a0I2A00000XQLzCUAX
0012A000023Y4bYQAS,a0I2A00000XQeEfUAL
0012A000023Y4bYQAS,a0I2A00000XuQWMUA3
0012A000023Y4bYQAS,a0I2A00000XuJS7UAN
0012A000023Y4bYQAS,a0I2A00000XQJQjUAP
0012A000023Y4bYQAS,a0I2A00000XwJqcUAF
0012A000023Y4bYQAS,a0I2A00000XQKBRUA5
0012A000023Y4bYQAS,a0I2A00000XQbGmUAL
0012A000023Y4bYQAS,a0I2A00000XQLd5UAH
0012A000023Y4bYQAS,a0I2A00000XQKcLUAX
0012A000023Y4bYQAS,a0I2A00000Y68eKUAR
0012A000023Y4bYQAS,a0I2A00000XQIoWUAX
0012A000023Y4bYQAS,a0I2A00000XQKqoUAH
0012A000023Y4bYQAS,a0I2A00000XQINxUAP
0012A000023Y4bYQAS,a0I2A00000XuPTxUAN
0012A000023Y4bYQAS,a0I2A00000XuOWcUAN
0012A000023Y4bYQAS,a0I2A00000XQH7eUAH
0012A000023Y4bYQAS,a0I2A00000XQIg9UAH
0012A000023Y4bYQAS,a0I2A00000XQJ0CUAX
0012A000023Y4bYQAS,a0I2A00000XQJCzUAP
0012A000023Y4bYQAS,a0I2A00000XwGdaUAF
0012A000023Y4bYQAS,a0I2A00000XQby6UAD
0012A000023Y4bYQAS,a0I2A00000XQIqIUAX
0012A000023Y4bYQAS,a0I2A00000XQImPUAX
0012A000023Y4bYQAS,a0I2A00000XQKN2UAP
0012A000023Y4bYQAS,a0I2A00000XQKsqUAH
0012A000023Y4bYQAS,a0I2A00000XQHQqUAP
0012A000023Y4bYQAS,a0I2A00000XQSCvUAP
0012A000023Y4bYQAS,a0I2A00000XQM9WUAX
0012A000023Y4bYQAS,a0I2A00000XQGz8UAH
0012A000023Y4bYQAS,a0I2A00000XQLpOUAX
0012A000023Y4bYQAS,a0I2A00000XwWpYUAV
0012A000023Y4bYQAS,a0I2A00000XQKNoUAP
0012A000023Y4bYQAS,a0I2A00000YGUWyUAP
0012A000023Y4bYQAS,a0I2A00000YHFr1UAH
0012A000023Y4bYQAS,a0I2A00000XQGngUAH
0012A000023Y4bYQAS,a0I2A00000XQKfpUAH
0012A000023XlbuQAC,a0I2A00000XQIQyUAP
0012A000023XlbuQAC,a0I2A00000XQHCKUA5
0012A000023XlbuQAC,a0I2A00000XQLKlUAP
0012A000023XlbuQAC,a0I2A00000XQKdBUAX
0012A000023XlbuQAC,a0I2A00000XQK01UAH
0012A000023XlbuQAC,a0I2A00000XuPRNUA3
0012A000023XlbuQAC,a0I2A00000XQK3yUAH
0012A000023XlbuQAC,a0I2A00000XQIafUAH
0012A000023XlbuQAC,a0I2A00000XQIi2UAH
0012A000023XlbuQAC,a0I2A00000XQGkbUAH
0012A000023XlbuQAC,a0I2A00000XQJ5wUAH
0012A000023XlbuQAC,a0I2A00000XQIesUAH
0012A000023XlbuQAC,a0I2A00000XQJB2UAP
0012A000023XlbuQAC,a0I2A00000XwL85UAF
0012A000023XlbuQAC,a0I2A00000XQaCNUA1
0012A000023XlbuQAC,a0I2A00000XQL23UAH
0012A000023XlbuQAC,a0I2A00000XQJigUAH
0012A000023XlbuQAC,a0I2A00000XwWAKUA3
0012A000023XlbuQAC,a0I2A00000XQM4wUAH
0012A000023XlbuQAC,a0I2A00000XQJQqUAP
0012A000023XlbuQAC,a0I2A00000XQHbaUAH
0012A000023XlbuQAC,a0I2A00000XuJKSUA3
0012A000023XlbuQAC,a0I2A00000XQGzpUAH
0012A000023XlbuQAC,a0I2A00000YHBZRUA5
0012A000023XlbuQAC,a0I2A00000XwI4YUAV
0012A000023XlbuQAC,a0I2A00000XQJZPUA5
0012A000023XlbuQAC,a0I2A00000XQLTCUA5
0012A000023XlbuQAC,a0I2A00000ZGLHUUA5
0012A000023XlbuQAC,a0I2A00000XwGwJUAV
0012A000023XlbuQAC,a0I2A00000XwcQAUAZ
0012A000023XlbuQAC,a0I2A00000XuTbYUAV
0012A000023XlbuQAC,a0I2A00000XQLZcUAP
0012A000023XlbuQAC,a0I2A00000XQlQ6UAL
0012A000023XlbuQAC,a0I2A00000XQGkGUAX
0012A000023XlbuQAC,a0I2A00000XQJt5UAH
0012A000023XlbuQAC,a0I2A00000XuXGNUA3
0012A000023XlbuQAC,a0I2A00000XQJrEUAX
0012A000023XlbuQAC,a0I2A00000XQKpuUAH
0012A000023XlbuQAC,a0I2A00000Xu9BxUAJ
0012A000023XlbuQAC,a0I2A00000XQJi4UAH
0012A000023XlbuQAC,a0I2A00000XQJZkUAP
0012A000023XlbuQAC,a0I2A00000XQGopUAH
0012A000023XlbuQAC,a0I2A00000XQIU8UAP
0012A000023XlbuQAC,a0I2A00000XQHdFUAX
0012A000023XlbuQAC,a0I2A00000XQJqZUAX
0012A000023XlbuQAC,a0I2A00000XQK5TUAX
0012A000023XlbuQAC,a0I2A00000XQL5TUAX
0012A000023XlbuQAC,a0I2A00000Xv4JhUAJ
0012A000023XlbuQAC,a0I2A00000XQKjCUAX
0012A000023XlbuQAC,a0I2A00000XQLfsUAH
0012A000023XlbuQAC,a0I2A00000YIEaFUAX
0012A000023XlbuQAC,a0I2A00000XQH3nUAH
0012A000023XlbuQAC,a0I2A00000XQiv2UAD
0012A000023XlbuQAC,a0I2A00000XQHGWUA5
0012A000023XlbuQAC,a0I2A00000XQIXzUAP
0012A000023XlbuQAC,a0I2A00000XQMBQUA5
0012A000023XlbuQAC,a0I2A00000XwSPgUAN
0012A000023XlbuQAC,a0I2A00000XQI9OUAX
0012A000023XlbuQAC,a0I2A00000XQLobUAH
0012A000023XlbuQAC,a0I2A00000XQJxSUAX
0012A000023Xlh9QAC,a0I2A00000XQIlWUAX
0012A000023Xlh9QAC,a0I2A00000XQHDZUA5
0012A000023Xlh9QAC,a0I2A00000XQPpqUAH
0012A000023Xlh9QAC,a0I2A00000Y5xrnUAB
0012A000023Xlh9QAC,a0I2A00000Xu9VNUAZ
0012A000023Xlh9QAC,a0I2A00000XQH84UAH
0012A000023Xlh9QAC,a0I2A00000XQKyhUAH
0012A000023Xlh9QAC,a0I2A00000XQPBUUA5
0012A000023Xlh9QAC,a0I2A00000XQMOKUA5
0012A000023Xlh9QAC,a0I2A00000Y6DYdUAN
0012A000023Xlh9QAC,a0I2A00000XQIwxUAH
0012A000023Xlh9QAC,a0I2A00000XQJKSUA5
0012A000023Xlh9QAC,a0I2A00000XuU9EUAV
0012A000023Xlh9QAC,a0I2A00000XQIFqUAP
0012A000023Xlh9QAC,a0I2A00000XQLzIUAX
0012A000023Xlh9QAC,a0I2A00000XwIDKUA3
0012A000023Xlh9QAC,a0I2A00000XQJ6OUAX
0012A000023Xlh9QAC,a0I2A00000XQIMlUAP
0012A000023Xlh9QAC,a0I2A00000XuI0pUAF
0012A000023Xlh9QAC,a0I2A00000XQGYTUA5
0012A000023Xlh9QAC,a0I2A00000XQK6xUAH
0012A000023Xlh9QAC,a0I2A00000XQJnEUAX
0012A000023Xlh9QAC,a0I2A00000XwZibUAF
0012A000023Xlh9QAC,a0I2A00000XQHPsUAP
0012A000023Xlh9QAC,a0I2A00000XQGQEUA5
0012A000023Xlh9QAC,a0I2A00000XQL9gUAH
0012A000023Xlh9QAC,a0I2A00000XuMxqUAF
0012A000023Xlh9QAC,a0I2A00000XQHe1UAH
0012A000023Xlh9QAC,a0I2A00000XQGvHUAX
0012A000023Xlh9QAC,a0I2A00000XwWQ9UAN
0012A000023Xlh9QAC,a0I2A00000XQGfdUAH
0012A000023Xlh9QAC,a0I2A00000Y6DYfUAN
0012A000023Xlh9QAC,a0I2A00000XQIrDUAX
0012A000023Xlh9QAC,a0I2A00000XQQM7UAP
0012A000023Xlh9QAC,a0I2A00000XQIb2UAH
0012A000023Xlh9QAC,a0I2A00000XQHazUAH
0012A000023Xlh9QAC,a0I2A00000XuxD4UAJ
0012A000023Xlh9QAC,a0I2A00000XQHCDUA5
0012A000023Xlh9QAC,a0I2A00000XQIcRUAX
0012A000023Xlh9QAC,a0I2A00000XQGKpUAP
0012A000023Xlh9QAC,a0I2A00000Y6DYeUAN
0012A000023Xlh9QAC,a0I2A00000XQISMUA5
0012A000023Xlh9QAC,a0I2A00000XQIjiUAH
0012A000023Xlh9QAC,a0I2A00000XQGx6UAH
0012A000023Xlh9QAC,a0I2A00000Y6DYaUAN
0012A000023Xlh9QAC,a0I2A00000XuNNnUAN
0012A000023Xlh9QAC,a0I2A00000XQLCrUAP
0012A000023Xlh9QAC,a0I2A00000Y6DYgUAN
0012A000023Xlh9QAC,a0I2A00000XwgemUAB
0012A000023Xlh9QAC,a0I2A00000XQIMkUAP
0012A000023Xlh9QAC,a0I2A00000YJ5rHUAT
0012A000023Xlh9QAC,a0I2A00000XQjSnUAL
0012A000023Xlh9QAC,a0I2A00000XwK7FUAV
0012A000023Xlh9QAC,a0I2A00000XQKXfUAP
0012A000023Xlh9QAC,a0I2A00000XQjdvUAD
0012A000023Xlh9QAC,a0I2A00000XQGSlUAP
0012A000023Xlh9QAC,a0I2A00000XQGluUAH
0012A000023Xlh9QAC,a0I2A00000XQJIOUA5
0012A000023Xlh9QAC,a0I2A00000XuLKsUAN
0012A000023Xlh9QAC,a0I2A00000XQJQTUA5
0012A000023XlhdQAC,a0I2A00000XwQdaUAF
0012A000023XlhdQAC,a0I2A00000XvASXUA3
0012A000023XlhdQAC,a0I2A00000YHpAhUAL
0012A000023XlhdQAC,a0I2A00000YHsadUAD
0012A000023XlhdQAC,a0I2A00000XweUTUAZ
0012A000023XlhdQAC,a0I2A00000XwW29UAF
0012A000023XlhdQAC,a0I2A00000XwVVKUA3
0012A000023XlhdQAC,a0I2A00000YHfknUAD
0012A000023XlhdQAC,a0I2A00000XQJuBUAX
0012A000023XlhdQAC,a0I2A00000XwMU6UAN
0012A000023XlhdQAC,a0I2A00000YHbI4UAL
0012A000023XlhdQAC,a0I2A00000XQJcxUAH
0012A000023XlhdQAC,a0I2A00000XQKymUAH
0012A000023XlhdQAC,a0I2A00000YGzHgUAL
0012A000023XlhdQAC,a0I2A00000Y62H5UAJ
0012A000023XlhdQAC,a0I2A00000XQGMdUAP
0012A000023XlhdQAC,a0I2A00000Y6SUpUAN
0012A000023XlhdQAC,a0I2A00000XQJtiUAH
0012A000023XlhdQAC,a0I2A00000XwfglUAB
0012A000023XlhdQAC,a0I2A00000XQJXZUA5
0012A000023XlhdQAC,a0I2A00000XQIHWUA5
0012A000023XlhdQAC,a0I2A00000YGEM1UAP
0012A000023XlhdQAC,a0I2A00000XQIxzUAH
0012A000023XlhdQAC,a0I2A00000YIgRyUAL
0012A000023XlhdQAC,a0I2A00000XQIn9UAH
0012A000023XlhdQAC,a0I2A00000XQJvQUAX
0012A000023XlhdQAC,a0I2A00000XQGeGUAX
0012A000023XlhdQAC,a0I2A00000XQKd3UAH
0012A000023XlhdQAC,a0I2A00000XvA3NUAV
0012A000023XlhdQAC,a0I2A00000YIjB8UAL
0012A000023XlhdQAC,a0I2A00000XQTAlUAP
0012A000023XlhdQAC,a0I2A00000XQJ42UAH
0012A000023XlhdQAC,a0I2A00000XQH32UAH
0012A000023XlhdQAC,a0I2A00000XQJA2UAP
0012A000023XlhdQAC,a0I2A00000XQHnLUAX
0012A000023XlhdQAC,a0I2A00000XQIcwUAH
0012A000023XlhdQAC,a0I2A00000XQGfWUAX
0012A000023XlhdQAC,a0I2A00000XQINrUAP
0012A000023XlhdQAC,a0I2A00000YIjB9UAL
0012A000023XlhdQAC,a0I2A00000YIjB7UAL
0012A000023XlhdQAC,a0I2A00000XQiz2UAD
0012A000023XlhdQAC,a0I2A00000XuMBQUA3
0012A000023XlhdQAC,a0I2A00000XQLCgUAP
0012A000023XlhdQAC,a0I2A00000YIjBEUA1
0012A000023XlhdQAC,a0I2A00000XQIHzUAP
0012A000023XlhdQAC,a0I2A00000XwWWcUAN
0012A000023XlhdQAC,a0I2A00000XQTpEUAX
0012A000023XlhdQAC,a0I2A00000XQiz3UAD
0012A000023XlhdQAC,a0I2A00000XQKoLUAX
0012A000023XlhdQAC,a0I2A00000YIjB3UAL
0012A000023XlhdQAC,a0I2A00000XQj04UAD
0012A000023XlhdQAC,a0I2A00000XQJA3UAP
0012A000023XlhdQAC,a0I2A00000XwTxFUAV
0012A000023XlhdQAC,a0I2A00000XuObrUAF
0012A000023XlhdQAC,a0I2A00000XQQFyUAP
0012A000023XlhdQAC,a0I2A00000XQQGSUA5
0012A000023XlhdQAC,a0I2A00000XQK5PUAX
0012A000023XlhdQAC,a0I2A00000XuMo7UAF
0012A000023XlhdQAC,a0I2A00000YIjBCUA1
0012A000023XlhdQAC,a0I2A00000XQGiqUAH
0012A000023XlkNQAS,a0I2A00000XwXy0UAF
0012A000023XlkNQAS,a0I2A00000XwMhCUAV
0012A000023XlkNQAS,a0I2A00000XQM1LUAX
0012A000023XlkNQAS,a0I2A00000YGI5YUAX
0012A000023XlkNQAS,a0I2A00000XwLu5UAF
0012A000023XlkNQAS,a0I2A00000XwGkaUAF
0012A000023XlkNQAS,a0I2A00000XQKlcUAH
0012A000023XlkNQAS,a0I2A00000XQJZTUA5
0012A000023XlkNQAS,a0I2A00000XvpLPUAZ
0012A000023XlkNQAS,a0I2A00000XQJWfUAP
0012A000023XlkNQAS,a0I2A00000XQHWfUAP
0012A000023XlkNQAS,a0I2A00000XwK2KUAV
0012A000023XlkNQAS,a0I2A00000XvSCVUA3
0012A000023XlkNQAS,a0I2A00000XQJTaUAP
0012A000023XlkNQAS,a0I2A00000YH5cPUAT
0012A000023XlkNQAS,a0I2A00000XQK7PUAX
0012A000023XlkNQAS,a0I2A00000ZGLHIUA5
0012A000023XlkNQAS,a0I2A00000Y6FBWUA3
0012A000023XlkNQAS,a0I2A00000XQKfjUAH
0012A000023XlkNQAS,a0I2A00000XuOnAUAV
0012A000023XlkNQAS,a0I2A00000XQRINUA5
0012A000023XlkNQAS,a0I2A00000Y6DYWUA3
0012A000023XlkNQAS,a0I2A00000XQIp5UAH
0012A000023XlkNQAS,a0I2A00000XQJT2UAP
0012A000023XlkNQAS,a0I2A00000YrSl5UAF
0012A000023XlkNQAS,a0I2A00000XQIXwUAP
0012A000023XlkNQAS,a0I2A00000XQHO9UAP
0012A000023XlkNQAS,a0I2A00000YG1PIUA1
0012A000023XlkNQAS,a0I2A00000XudzzUAB
0012A000023XlkNQAS,a0I2A00000XuYa2UAF
0012A000023XlkNQAS,a0I2A00000XQXUTUA5
0012A000023XlkNQAS,a0I2A00000XQGyHUAX
0012A000023XlkNQAS,a0I2A00000XQfsJUAT
0012A000023XlkNQAS,a0I2A00000XQLRyUAP
0012A000023XlkNQAS,a0I2A00000XQLolUAH
0012A000023XlkNQAS,a0I2A00000XuSH2UAN
0012A000023XlkNQAS,a0I2A00000XQLHZUA5
0012A000023XlkNQAS,a0I2A00000XQIaUUAX
0012A000023XlkNQAS,a0I2A00000XwLI4UAN
0012A000023XlkNQAS,a0I2A00000XQIFpUAP
0012A000023XlkNQAS,a0I2A00000XQJbzUAH
0012A000023XlkNQAS,a0I2A00000XQM49UAH
0012A000023XlkNQAS,a0I2A00000XQIw6UAH
0012A000023XlkNQAS,a0I2A00000XQIvDUAX
0012A000023XlkNQAS,a0I2A00000XQL0bUAH
0012A000023XlkNQAS,a0I2A00000Xuf8oUAB
0012A000023XlkNQAS,a0I2A00000XQHuOUAX
0012A000023XlkNQAS,a0I2A00000XQHdAUAX
0012A000023XlkNQAS,a0I2A00000XQL17UAH
0012A000023XlkNQAS,a0I2A00000XuLRqUAN
0012A000023XlkNQAS,a0I2A00000XuO3FUAV
0012A000023XlkNQAS,a0I2A00000XQKXlUAP
0012A000023XlkNQAS,a0I2A00000XvA3aUAF
0012A000023XlkNQAS,a0I2A00000XQLTrUAP
0012A000023XlkNQAS,a0I2A00000XQdYeUAL
0012A000023XlkNQAS,a0I2A00000XQJAAUA5
0012A000023XlkNQAS,a0I2A00000XQJU1UAP
0012A000023XlkNQAS,a0I2A00000XQGMvUAP
0012A000023XlkNQAS,a0I2A00000XQHeJUAX
0012A000023XlkNQAS,a0I2A00000XQLjoUAH
0012A000023XlnWQAS,a0I2A00000XQJTCUA5
0012A000023XlnWQAS,a0I2A00000XQJ3EUAX
0012A000023XlnWQAS,a0I2A00000XQIjmUAH
0012A000023XlnWQAS,a0I2A00000XQKLvUAP
0012A000023XlnWQAS,a0I2A00000XQIq2UAH
0012A000023XlnWQAS,a0I2A00000XuTDLUA3
0012A000023XlnWQAS,a0I2A00000XuRdNUAV
0012A000023XlnWQAS,a0I2A00000XQM26UAH
0012A000023XlnWQAS,a0I2A00000XQJyxUAH
0012A000023XlnWQAS,a0I2A00000XQLpVUAX
0012A000023XlnWQAS,a0I2A00000XQkDGUA1
0012A000023XlnWQAS,a0I2A00000XQKdUUAX
0012A000023XlnWQAS,a0I2A00000XwU06UAF
0012A000023XlnWQAS,a0I2A00000XQK9QUAX
0012A000023XlnWQAS,a0I2A00000XQHrYUAX
0012A000023XlnWQAS,a0I2A00000XQH0XUAX
0012A000023XlnWQAS,a0I2A00000XQJfPUAX
0012A000023XlnWQAS,a0I2A00000XQI7yUAH
0012A000023XlnWQAS,a0I2A00000XQSPMUA5
0012A000023XlnWQAS,a0I2A00000XQH7TUAX
0012A000023XlnWQAS,a0I2A00000XQJeZUAX
0012A000023XlnWQAS,a0I2A00000XQHiWUAX
0012A000023XlnWQAS,a0I2A00000XQIbTUAX
0012A000023XlnWQAS,a0I2A00000XQL6FUAX
0012A000023XlnWQAS,a0I2A00000XQLgEUAX
0012A000023XlnWQAS,a0I2A00000XvTNHUA3
0012A000023XlnWQAS,a0I2A00000XuFLrUAN
0012A000023XlnWQAS,a0I2A00000XQITtUAP
0012A000023XlnWQAS,a0I2A00000XQGXzUAP
0012A000023XlnWQAS,a0I2A00000XweQTUAZ
0012A000023XlnWQAS,a0I2A00000XQGaoUAH
0012A000023XlnWQAS,a0I2A00000XQLc6UAH
0012A000023XlnWQAS,a0I2A00000XQM4zUAH
0012A000023XlnWQAS,a0I2A00000XQICyUAP
0012A000023XlnWQAS,a0I2A00000XQIHCUA5
0012A000023XlnWQAS,a0I2A00000XQL8GUAX
0012A000023XlnWQAS,a0I2A00000XQJQ6UAP
0012A000023XlnWQAS,a0I2A00000XQHz6UAH
0012A000023XlnWQAS,a0I2A00000XQJvTUAX
0012A000023XlnWQAS,a0I2A00000XQGnNUAX
0012A000023XlnWQAS,a0I2A00000XQRXnUAP
0012A000023XlnWQAS,a0I2A00000XQIRCUA5
0012A000023XlnWQAS,a0I2A00000XQKuDUAX
0012A000023XlnWQAS,a0I2A00000XuFvnUAF
0012A000023XlnWQAS,a0I2A00000XQkL8UAL
0012A000023XlnWQAS,a0I2A00000XQLYFUA5
0012A000023XlnWQAS,a0I2A00000XQI18UAH
0012A000023XlnWQAS,a0I2A00000XQJCIUA5
0012A000023XlnWQAS,a0I2A00000XQGYwUAP
0012A000023XlnWQAS,a0I2A00000XQH2zUAH
0012A000023XlnWQAS,a0I2A00000XuM9pUAF
0012A000023XlnWQAS,a0I2A00000XQkU8UAL
0012A000023XlnWQAS,a0I2A00000XQKKoUAP
0012A000023XlnWQAS,a0I2A00000XQLS1UAP
0012A000023XlnWQAS,a0I2A00000XQLNZUA5
0012A000023XlnWQAS,a0I2A00000XwPVoUAN
