id_accs,id_prop
0012A00002AXHJUQA5,a0I2A00000XQdXbUAL
0012A00002AXHJUQA5,a0I2A00000XQHuFUAX
0012A00002AXHJUQA5,a0I2A00000XQNQkUAP
0012A00002AXHJUQA5,a0I2A00000XuOlgUAF
0012A00002AXHJUQA5,a0I2A00000XQM7FUAX
0012A00002AXHJUQA5,a0I2A00000XQGoGUAX
0012A00002AXHJUQA5,a0I2A00000XwgliUAB
0012A00002AXHJUQA5,a0I2A00000XuIXBUA3
0012A00002AXHJUQA5,a0I2A00000XQK5FUAX
0012A00002AXHJUQA5,a0I2A00000XQGxYUAX
0012A00002AXHJUQA5,a0I2A00000XQGXqUAP
0012A00002AXHJUQA5,a0I2A00000XQHY7UAP
0012A00002AXHJUQA5,a0I2A00000XQH5GUAX
0012A00002AXHJUQA5,a0I2A00000XQUIMUA5
0012A00002AXHJUQA5,a0I2A00000XQLVBUA5
0012A00002AXHJUQA5,a0I2A00000XuTRmUAN
0012A00002AXHJUQA5,a0I2A00000XwON3UAN
0012A00002AXHJUQA5,a0I2A00000XuDBoUAN
0012A00002AXHJUQA5,a0I2A00000XQLeiUAH
0012A00002AXHJUQA5,a0I2A00000Xv4nSUAR
0012A00002AXHJUQA5,a0I2A00000XQWPjUAP
0012A00002AXHJUQA5,a0I2A00000XQQ61UAH
0012A00002AXHJUQA5,a0I2A00000XQJC3UAP
0012A00002AXHJUQA5,a0I2A00000XQMJXUA5
0012A00002AXHJUQA5,a0I2A00000XQHHMUA5
0012A00002AXHJUQA5,a0I2A00000XwHNkUAN
0012A00002AXHJUQA5,a0I2A00000XQJsZUAX
0012A00002AXHJUQA5,a0I2A00000XQK73UAH
0012A00002AXHJUQA5,a0I2A00000XwaFZUAZ
0012A00002AXHJUQA5,a0I2A00000XvVxPUAV
0012A00002AXHJUQA5,a0I2A00000XQeOHUA1
0012A00002AXHJUQA5,a0I2A00000XQMCPUA5
0012A00002AXHJUQA5,a0I2A00000XQTx7UAH
0012A00002AXHJUQA5,a0I2A00000XQL65UAH
0012A00002AXHJUQA5,a0I2A00000XQHskUAH
0012A00002AXHJUQA5,a0I2A00000XuKLqUAN
0012A00002AXHJUQA5,a0I2A00000XQLSiUAP
0012A00002AXHJUQA5,a0I2A00000XQIlaUAH
0012A00002AXHJUQA5,a0I2A00000XQM9vUAH
0012A00002AXHJUQA5,a0I2A00000XQMfNUAX
0012A00002AXHJUQA5,a0I2A00000XQH3ZUAX
0012A00002AXHJUQA5,a0I2A00000XQIv2UAH
0012A00002AXHJUQA5,a0I2A00000XQKWIUA5
0012A00002AXHJUQA5,a0I2A00000XQIXZUA5
0012A00002AXHJUQA5,a0I2A00000Xv4nWUAR
0012A00002AXHJUQA5,a0I2A00000XQLZvUAP
0012A00002AXHJUQA5,a0I2A00000XQIICUA5
0012A00002AXHJUQA5,a0I2A00000XwC1MUAV
0012A00002AXHJUQA5,a0I2A00000XQIUQUA5
0012A00002AXHJUQA5,a0I2A00000XQizXUAT
0012A00002AXHJUQA5,a0I2A00000XQL3aUAH
0012A00002AXHJUQA5,a0I2A00000XuQsUUAV
0012A00002AXHJUQA5,a0I2A00000XQY6mUAH
0012A00002AXHJUQA5,a0I2A00000XQHe2UAH
0012A00002AXHJUQA5,a0I2A00000XQLkQUAX
0012A00002AXHJUQA5,a0I2A00000YFYKYUA5
0012A00002AXHJUQA5,a0I2A00000XQGfPUAX
0012A00002AXHJUQA5,a0I2A00000XQHPOUA5
0012A00002AXHJUQA5,a0I2A00000XuStzUAF
0012A00002AXHJUQA5,a0I2A00000XQIMaUAP
0012A00002AXHJUQA5,a0I2A00000XQJO2UAP
0012A00002AXHJUQA5,a0I2A00000XuMiVUAV
0012A00002AXHJUQA5,a0I2A00000XQGsVUAX
0012A00002AXHJUQA5,a0I2A00000XQH9lUAH
0012A00002AXHJUQA5,a0I2A00000XQbpoUAD
0012A00002AXHJUQA5,a0I2A00000XwOn9UAF
0012A00002AXHJUQA5,a0I2A00000XQL6AUAX
0012A00002AXHJUQA5,a0I2A00000XQHfzUAH
0012A00002AXHJUQA5,a0I2A00000XQL7FUAX
0012A00002AXHJUQA5,a0I2A00000XQGuMUAX
0012A00002AXHJUQA5,a0I2A00000XQIyAUAX
0012A00002AXHJUQA5,a0I2A00000XQI12UAH
0012A00002AXHJUQA5,a0I2A00000XwefAUAR
0012A00002AXHJUQA5,a0I2A00000XQHQPUA5
0012A00002AXHJUQA5,a0I2A00000Xu9Y2UAJ
0012A00002AXHJUQA5,a0I2A00000XQLGUUA5
0012A00002AXHJUQA5,a0I2A00000XQK2PUAX
0012A00002AXHJUQA5,a0I2A00000XQIvWUAX
0012A00002AXHJUQA5,a0I2A00000XQK9GUAX
0012A00002AXHJUQA5,a0I2A00000XQIo3UAH
0012A00002AXHJUQA5,a0I2A00000XQfFVUA1
0012A00002AXHJUQA5,a0I2A00000XuZgeUAF
0012A00002AXHJUQA5,a0I2A00000XQGYwUAP
0012A00002AXHJUQA5,a0I2A00000XQLIYUA5
0012A00002AXHJUQA5,a0I2A00000XQI18UAH
0012A00002AXHJUQA5,a0I2A00000XQHBpUAP
0012A00002AXHJUQA5,a0I2A00000XQLOGUA5
0012A00002AXHJUQA5,a0I2A00000XQM3nUAH
0012A00002AXHJUQA5,a0I2A00000XwRljUAF
0012A00002AXHJUQA5,a0I2A00000XQGQUUA5
0012A00002AXHJUQA5,a0I2A00000XQjn7UAD
0012A00002AXHJUQA5,a0I2A00000XQIDmUAP
0012A00002AXHJUQA5,a0I2A00000XQHFhUAP
0012A00002AXHJUQA5,a0I2A00000XuDziUAF
0012A00002AXHJUQA5,a0I2A00000XQGnNUAX
0012A00002AXHJUQA5,a0I2A00000XwfdjUAB
0012A00002AXHJUQA5,a0I2A00000XuHbuUAF
0012A00002AXHJUQA5,a0I2A00000XQK1YUAX
0012A00002AXHJUQA5,a0I2A00000YH3oOUAT
0012A00002AXHJUQA5,a0I2A00000XQJQ6UAP
0012A00002AXHJUQA5,a0I2A00000XQIHCUA5
0012A00002AXHJUQA5,a0I2A00000XQICyUAP
0012A00002AXHJUQA5,a0I2A00000XwVEnUAN
0012A00002AXHJUQA5,a0I2A00000XQJCIUA5
0012A00002AXHJUQA5,a0I2A00000XQGXzUAP
0012A00002AXHJUQA5,a0I2A00000XQLS1UAP
0012A00002AXHJUQA5,a0I2A00000XQGa1UAH
0012A00002AXHJUQA5,a0I2A00000XQIElUAP
0012A00002AXHJUQA5,a0I2A00000XvpLRUAZ
0012A00002AXHJUQA5,a0I2A00000XQHiWUAX
0012A00002AXHJUQA5,a0I2A00000XuHuJUAV
0012A00002AXHJUQA5,a0I2A00000XQI7zUAH
0012A00002AXHJUQA5,a0I2A00000XwWfZUAV
0012A00002AXHJUQA5,a0I2A00000XQJvTUAX
0012A00002AXHJUQA5,a0I2A00000XQGUVUA5
0012A00002AXHJUQA5,a0I2A00000XQSPMUA5
0012A00002AXHJUQA5,a0I2A00000XQHYeUAP
0012A00002AXHJUQA5,a0I2A00000XQLc6UAH
0012A00002AXHJUQA5,a0I2A00000XQIbTUAX
0012A00002AXHJUQA5,a0I2A00000XQI7yUAH
0012A00002AXHJUQA5,a0I2A00000XQKOZUA5
0012A00002AXHJUQA5,a0I2A00000XQkDGUA1
0012A00002AXHJUQA5,a0I2A00000XQH0XUAX
0012A00002AXHJUQA5,a0I2A00000XwZfSUAV
0012A00002AXHJUQA5,a0I2A00000XQIklUAH
0012A00002AXHJUQA5,a0I2A00000XQLpVUAX
0012A00002AXHJUQA5,a0I2A00000YSc7bUAD
0012A00002AXHJUQA5,a0I2A00000XQJomUAH
0012A00002AXHJUQA5,a0I2A00000XQII7UAP
0012A00002AXHJUQA5,a0I2A00000XwChzUAF
0012A00002AXHJUQA5,a0I2A00000XQHE2UAP
0012A00002AXHJUQA5,a0I2A00000XQM7UUAX
0012A00002AXHJUQA5,a0I2A00000XQH02UAH
0012A00002AXHJUQA5,a0I2A00000XQIeWUAX
0012A00002AXHJUQA5,a0I2A00000XwHAZUA3
0012A00002AXHJUQA5,a0I2A00000XQjEEUA1
0012A00002AXHJUQA5,a0I2A00000XQGX8UAP
0012A00002AXHJUQA5,a0I2A00000XuQSbUAN
0012A00002AXHJUQA5,a0I2A00000XQLVAUA5
0012A00002AXHJUQA5,a0I2A00000YIflbUAD
0012A00002AXHJUQA5,a0I2A00000XQIs4UAH
0012A00002AXHJUQA5,a0I2A00000XQJr6UAH
0012A00002AXHJUQA5,a0I2A00000XQJ3EUAX
0012A00002AXHJUQA5,a0I2A00000XQM26UAH
0012A00002AXHJUQA5,a0I2A00000XwYHuUAN
0012A00002AXHJUQA5,a0I2A00000XQKLvUAP
0012A00002AXHJUQA5,a0I2A00000XwYHlUAN
0012A00002AXHJUQA5,a0I2A00000XuRdNUAV
0012A00002AXHJUQA5,a0I2A00000XQLgEUAX
0012A00002AXHJUQA5,a0I2A00000XQIq2UAH
0012A00002AXHJUQA5,a0I2A00000XQGk5UAH
0012A00002AXHJUQA5,a0I2A00000XQJTCUA5
0012A00002AXHJUQA5,a0I2A00000XQIjmUAH
0012A00002AXHJUQA5,a0I2A00000XuTDLUA3
0012A00002AXHJUQA5,a0I2A00000XQJfPUAX
0012A00002AXHJUQA5,a0I2A00000XQM3IUAX
0012A00002AXHJUQA5,a0I2A00000XQHMsUAP
0012A00002AXHJUQA5,a0I2A00000XQH5RUAX
0012A00002AXHJUQA5,a0I2A00000XQLZ4UAP
0012A00002AXHJUQA5,a0I2A00000XwU06UAF
0012A00002AXHJUQA5,a0I2A00000XuFLrUAN
0012A00002AXHJUQA5,a0I2A00000XuRMMUA3
0012A00002AXHJUQA5,a0I2A00000XQKdUUAX
0012A00002AXHJUQA5,a0I2A00000XQKBdUAP
0012A00002AXHJUQA5,a0I2A00000Y6DswUAF
0012A00002AXHJUQA5,a0I2A00000XQJyxUAH
0012A00002AXHJUQA5,a0I2A00000XQIInUAP
0012A00002AXHJUQA5,a0I2A00000XQPK4UAP
0012A00002AXHJUQA5,a0I2A00000XQL6FUAX
0012A00002AXHJUQA5,a0I2A00000XwORJUA3
0012A00002AXHJUQA5,a0I2A00000YGre8UAD
0012A00002AXHJUQA5,a0I2A00000XQLfzUAH
0012A00002AXHJUQA5,a0I2A00000XQHo6UAH
0012A00002AXHJUQA5,a0I2A00000XQK9QUAX
0012A00002AXHJUQA5,a0I2A00000XQHrYUAX
0012A00002AXHJUQA5,a0I2A00000XQHhcUAH
0012A00002AXHJUQA5,a0I2A00000XQICvUAP
0012A00002AXHJUQA5,a0I2A00000XweQTUAZ
0012A00002AXHJUQA5,a0I2A00000XQH7TUAX
0012A00002AXHJUQA5,a0I2A00000XQJeZUAX
0012A00002AXHJUQA5,a0I2A00000XQH2zUAH
0012A00002AXHJUQA5,a0I2A00000XvTNHUA3
0012A00002AXHJUQA5,a0I2A00000XQJcRUAX
0012A00002AXHJUQA5,a0I2A00000XQIRCUA5
0012A00002AXHJUQA5,a0I2A00000XQKfaUAH
0012A00002AXHJUQA5,a0I2A00000XQJ79UAH
0012A00002AXHJUQA5,a0I2A00000XQK8tUAH
0012A00002AXHJUQA5,a0I2A00000XQITtUAP
0012A00002AXHJUQA5,a0I2A00000XQLlGUAX
0012A00002AXHJUQA5,a0I2A00000XyIgiUAF
0012A00002AXHJUQA5,a0I2A00000XQkL8UAL
0012A00002AXHJUQA5,a0I2A00000XQHhGUAX
0012A00002AXHJUQA5,a0I2A00000XuFfmUAF
0012A00002AXHJUQA5,a0I2A00000XQM4zUAH
0012A00002AXHJUQA5,a0I2A00000XQGaoUAH
0012A00002AXHJUQA5,a0I2A00000XQL8GUAX
0012A00002AXHJUQA5,a0I2A00000XQHz6UAH
0012A00002AXHJUQA5,a0I2A00000XwI7xUAF
0012A00002AXHJUQA5,a0I2A00000YHXNaUAP
0012A00002AXHJUQA5,a0I2A00000XuHzlUAF
0012A00002AXHJUQA5,a0I2A00000XQiUIUA1
0012A00002AXHJUQA5,a0I2A00000XwdEhUAJ
0012A00002AXHJUQA5,a0I2A00000XQTTJUA5
0012A00002AXHJUQA5,a0I2A00000XQRXnUAP
0012A00002AXHJUQA5,a0I2A00000XQHs6UAH
0012A00002AXHJUQA5,a0I2A00000XQLmHUAX
0012A00002AXHJUQA5,a0I2A00000XQH9UUAX
0012A00002AXHJUQA5,a0I2A00000XQKuDUAX
0012A00002AXHJUQA5,a0I2A00000XuFvnUAF
0012A00002AXHJUQA5,a0I2A00000XuEFFUA3
0012A000023XlWaQAK,a0I2A00000XQNFFUA5
0012A000023XlWaQAK,a0I2A00000XQHVbUAP
0012A000023XlWaQAK,a0I2A00000XQIqlUAH
0012A000023XlWaQAK,a0I2A00000XuAvbUAF
0012A000023XlWaQAK,a0I2A00000XQKsgUAH
0012A000023XlWaQAK,a0I2A00000XuNhuUAF
0012A000023XlWaQAK,a0I2A00000XuTUAUA3
0012A000023XlWaQAK,a0I2A00000XQa0qUAD
0012A000023XlWaQAK,a0I2A00000XQZQZUA5
0012A000023XlWaQAK,a0I2A00000XQJgIUAX
0012A000023XlWaQAK,a0I2A00000Y5vHjUAJ
0012A000023XlWaQAK,a0I2A00000XwGTeUAN
0012A000023XlWaQAK,a0I2A00000XuRM5UAN
0012A000023XlWaQAK,a0I2A00000XQUj9UAH
0012A000023XlWaQAK,a0I2A00000XQIlEUAX
0012A000023XlWaQAK,a0I2A00000XQHU3UAP
0012A000023XlWaQAK,a0I2A00000XwMfnUAF
0012A000023XlWaQAK,a0I2A00000XQIWYUA5
0012A000023XlWaQAK,a0I2A00000XQJ4IUAX
0012A000023XlWaQAK,a0I2A00000XQIWtUAP
0012A000023XlWaQAK,a0I2A00000XQHNhUAP
0012A000023XlWaQAK,a0I2A00000ZG5YRUA1
0012A000023XlWaQAK,a0I2A00000XQaYgUAL
0012A000023XlWaQAK,a0I2A00000XQlL7UAL
0012A000023XlWaQAK,a0I2A00000XwZqsUAF
0012A000023XlWaQAK,a0I2A00000XQJTJUA5
0012A000023XlWaQAK,a0I2A00000XQGNkUAP
0012A000023XlWaQAK,a0I2A00000XQHhbUAH
0012A000023XlWaQAK,a0I2A00000XwW2XUAV
0012A000023XlWaQAK,a0I2A00000XQJ3OUAX
0012A000023XlWaQAK,a0I2A00000XQICUUA5
0012A000023XlWaQAK,a0I2A00000XuRkfUAF
0012A000023XlWaQAK,a0I2A00000XQITdUAP
0012A000023XlWaQAK,a0I2A00000XQHKsUAP
0012A000023XlWaQAK,a0I2A00000XQbF4UAL
0012A000023XlWaQAK,a0I2A00000XQIv5UAH
0012A000023XlWaQAK,a0I2A00000XuPG7UAN
0012A000023XlWaQAK,a0I2A00000XQKYRUA5
0012A000023XlWaQAK,a0I2A00000XuRzkUAF
0012A000023XlWaQAK,a0I2A00000YIexjUAD
0012A000023XlWaQAK,a0I2A00000XwKh5UAF
0012A000023XlWaQAK,a0I2A00000XwZaxUAF
0012A000023XlWaQAK,a0I2A00000XQHl9UAH
0012A000023XlWaQAK,a0I2A00000XQMB6UAP
0012A000023XlWaQAK,a0I2A00000XwQDuUAN
0012A000023XlWaQAK,a0I2A00000XuRzDUAV
0012A000023XlWaQAK,a0I2A00000XQGr3UAH
0012A000023XlWaQAK,a0I2A00000XQiyeUAD
0012A000023XlWaQAK,a0I2A00000XQLOuUAP
0012A000023XlWaQAK,a0I2A00000XQJB7UAP
0012A000023XlWaQAK,a0I2A00000Y6fJ1UAJ
0012A000023XlWaQAK,a0I2A00000XQHvOUAX
0012A000023XlWaQAK,a0I2A00000XQGtaUAH
0012A000023XlWaQAK,a0I2A00000XQM5kUAH
0012A000023XlWaQAK,a0I2A00000XuXvfUAF
0012A000023XlWaQAK,a0I2A00000XQizjUAD
0012A000023XlWaQAK,a0I2A00000XuRj2UAF
0012A000023XlWaQAK,a0I2A00000XuHmKUAV
0012A000023XlWaQAK,a0I2A00000XQGTwUAP
0012A000023XlWaQAK,a0I2A00000XQLc2UAH
0012A000023XlWaQAK,a0I2A00000XQHhiUAH
0012A000023XlWaQAK,a0I2A00000XQXT4UAP
0012A000023XlWaQAK,a0I2A00000XQTDJUA5
0012A000023XlWaQAK,a0I2A00000XQLN9UAP
0012A000023XlWaQAK,a0I2A00000XQITwUAP
0012A000023XlWaQAK,a0I2A00000XQKIKUA5
0012A000023XlWaQAK,a0I2A00000XQf12UAD
0012A000023XlWaQAK,a0I2A00000XQLDQUA5
0012A000023XlWaQAK,a0I2A00000XwcAKUAZ
0012A000023XlWaQAK,a0I2A00000XwFMFUA3
0012A000023XlWaQAK,a0I2A00000XQTjoUAH
0012A000023XlWaQAK,a0I2A00000XQLq1UAH
0012A000023XlWaQAK,a0I2A00000XQI8MUAX
0012A000023XlWaQAK,a0I2A00000XQGmAUAX
0012A000023XlWaQAK,a0I2A00000XQKi5UAH
0012A000023XlWaQAK,a0I2A00000XQLwfUAH
0012A000023XlWaQAK,a0I2A00000XQLYDUA5
0012A000023XlWaQAK,a0I2A00000XuX02UAF
0012A000023XlWaQAK,a0I2A00000XQfJ4UAL
0012A000023XlWaQAK,a0I2A00000XQHo7UAH
0012A000023XlWaQAK,a0I2A00000XQJfnUAH
0012A000023XlWaQAK,a0I2A00000ZGCJVUA5
0012A000023XlWaQAK,a0I2A00000XQGuRUAX
0012A000023XlWaQAK,a0I2A00000XQIsGUAX
0012A000023XlWaQAK,a0I2A00000XQI0YUAX
0012A000023XlWaQAK,a0I2A00000XwazFUAR
0012A000023XlWaQAK,a0I2A00000XQJsLUAX
0012A000023XlWaQAK,a0I2A00000XQMX3UAP
0012A000023XlWaQAK,a0I2A00000XQbHWUA1
0012A000023XlWaQAK,a0I2A00000XuL1EUAV
0012A000023XlWaQAK,a0I2A00000XQGhqUAH
0012A000023XlWaQAK,a0I2A00000XQHSDUA5
0012A000023XlWaQAK,a0I2A00000XwMMgUAN
0012A000023XlWaQAK,a0I2A00000XQIpiUAH
0012A000023XlWaQAK,a0I2A00000XuG3xUAF
0012A000023XlWaQAK,a0I2A00000XQLhUUAX
0012A000023XlWaQAK,a0I2A00000XQhtmUAD
0012A000023XlWaQAK,a0I2A00000XQGlsUAH
0012A000023XlWaQAK,a0I2A00000XxEQRUA3
0012A000023XlWaQAK,a0I2A00000XQJytUAH
0012A000023XlWaQAK,a0I2A00000XQJZDUA5
0012A000023XlWaQAK,a0I2A00000XQLNbUAP
0012A000023XlWaQAK,a0I2A00000XQIgPUAX
0012A000023XlWaQAK,a0I2A00000XQHe3UAH
0012A000023XlWaQAK,a0I2A00000XQILFUA5
0012A000023XlWaQAK,a0I2A00000XQjwjUAD
0012A000023XlWaQAK,a0I2A00000XQHCHUA5
0012A000023XlWaQAK,a0I2A00000XQIfbUAH
0012A000023XlWaQAK,a0I2A00000XQIpNUAX
0012A000023XlWaQAK,a0I2A00000XQLW8UAP
0012A000023XlWaQAK,a0I2A00000XQLjzUAH
0012A000023XlWaQAK,a0I2A00000XQKeyUAH
0012A000023XlWaQAK,a0I2A00000XQLRJUA5
0012A000023XlWaQAK,a0I2A00000XQL4TUAX
0012A000023XlWaQAK,a0I2A00000XxbX3UAJ
0012A000023XlWaQAK,a0I2A00000XQHd0UAH
0012A000023XlWaQAK,a0I2A00000XQJBAUA5
0012A000023XlWaQAK,a0I2A00000XQHQkUAP
0012A000023XlWaQAK,a0I2A00000XQHv8UAH
0012A000023XlWaQAK,a0I2A00000XQKPpUAP
0012A000023XlWaQAK,a0I2A00000XQSLRUA5
0012A000023XlWaQAK,a0I2A00000XQHbnUAH
0012A000023XlWaQAK,a0I2A00000XQldyUAD
0012A000023XlWaQAK,a0I2A00000XwjrZUAR
0012A000023XlWaQAK,a0I2A00000XQIGqUAP
0012A000023XlWaQAK,a0I2A00000XQI4WUAX
0012A000023XlWaQAK,a0I2A00000Y6Dt0UAF
0012A000023XlWaQAK,a0I2A00000XQM51UAH
0012A000023XlWaQAK,a0I2A00000XuXZQUA3
0012A000023XlWaQAK,a0I2A00000XQLZoUAP
0012A000023XlWaQAK,a0I2A00000XuGCrUAN
0012A000023XlWaQAK,a0I2A00000YJ020UAD
0012A000023XlWaQAK,a0I2A00000XwalgUAB
0012A000023XlWaQAK,a0I2A00000XQItMUAX
0012A000023XlWaQAK,a0I2A00000XQIvCUAX
0012A000023XlWaQAK,a0I2A00000XQLbJUAX
0012A000023XlWaQAK,a0I2A00000XQIxOUAX
0012A000023XlWaQAK,a0I2A00000XQg40UAD
0012A000023XlWaQAK,a0I2A00000XxfK8UAJ
0012A000023XlWaQAK,a0I2A00000XQGRgUAP
0012A000023XlWaQAK,a0I2A00000XQbaPUAT
0012A000023XlWaQAK,a0I2A00000XQIjEUAX
0012A000023XlWaQAK,a0I2A00000XQNdeUAH
0012A000023XlWaQAK,a0I2A00000YrSiSUAV
0012A000023XlWaQAK,a0I2A00000XQLMwUAP
0012A000023XlWaQAK,a0I2A00000XQI7qUAH
0012A000023XlWaQAK,a0I2A00000XQLxlUAH
0012A000023XlWaQAK,a0I2A00000Xv4nUUAR
0012A000023XlWaQAK,a0I2A00000XQHZjUAP
0012A000023XlWaQAK,a0I2A00000XQkrCUAT
0012A000023XlWaQAK,a0I2A00000XQH0AUAX
0012A000023XlWaQAK,a0I2A00000XQM3WUAX
0012A000023XlWaQAK,a0I2A00000XQW2wUAH
0012A000023XlWaQAK,a0I2A00000XQHC1UAP
0012A000023XlWaQAK,a0I2A00000XvUF2UAN
0012A000023XlWaQAK,a0I2A00000XQP44UAH
0012A000023XlWaQAK,a0I2A00000YGuG1UAL
0012A000023XlWaQAK,a0I2A00000XwPZpUAN
0012A000023XlWaQAK,a0I2A00000XQHGGUA5
0012A000023XlWaQAK,a0I2A00000XQIcrUAH
0012A000023XlWaQAK,a0I2A00000XQJRkUAP
0012A000023XlWaQAK,a0I2A00000XQXIwUAP
0012A000023XlWaQAK,a0I2A00000XuLciUAF
0012A000023XlWaQAK,a0I2A00000XQJ3LUAX
0012A000023XlWaQAK,a0I2A00000XQItYUAX
0012A000023XlWaQAK,a0I2A00000XQM4UUAX
0012A000023XlWaQAK,a0I2A00000XQLruUAH
0012A000023XlWaQAK,a0I2A00000XQIHXUA5
0012A000023XlWaQAK,a0I2A00000Xu9vlUAB
0012A000023XlWaQAK,a0I2A00000XuFGGUA3
0012A000023XlWaQAK,a0I2A00000XQLp8UAH
0012A000023XlWaQAK,a0I2A00000Xwe6qUAB
0012A000023XlWaQAK,a0I2A00000XQIy7UAH
